id,status,guest,host,cabinet,date,guestid,title,unregistered,nb
1651d8c7a01a9bf898d328d4c6fafaa0,registered,Cruise Lines International Association Europe,Commissioner Violeta Bulc,,2015-03-03T00:00:00,a8944380a8924ea5a03d9422350d34d3,Meeting with CLIA Europe,,0
1c7e8228ac623102c0a2ec4022547645,registered,KLM Royal Dutch Airlines,Commissioner Violeta Bulc,,2015-02-27T00:00:00,2a246dd0d26c4dd3a7e7ef03575694b8,Meeting with KLM,,0
b006e8a17cb229697d61e8b44bee637c,registered,KLM Royal Dutch Airlines,Commissioner Violeta Bulc,,2015-02-27T00:00:00,2a246dd0d26c4dd3a7e7ef03575694b8,KLM CEO P.ELBERS,,0
f96c7417b68267b25caaea0c90f91966,registered,easyJet,Commissioner Violeta Bulc,,2015-02-26T00:00:00,4364877e68ed4d3f9208ec834d52257b,Eadyjet CEO McCall,,0
73a3d79f077bf70d6a8436ca4319a3d1,registered,Verband der Automobilindustrie,Commissioner Violeta Bulc,,2015-02-26T00:00:00,996c56b9a1354c5392858792eb95261b,Meeting with VDA,,0
45fd9040455c042ebb87753ed757294b,registered,easyJet,Commissioner Violeta Bulc,,2015-02-26T00:00:00,4364877e68ed4d3f9208ec834d52257b,Meeting with easyJet,,0
cc9a753430d179dd157d1277788799e1,registered,UITP - International Association of Public Transport,Commissioner Violeta Bulc,,2015-02-26T00:00:00,5e1df01e65334afdaee1b85e2db97398,Meeting with UITP,,0
3551a7c756881018012dcf5defdeb197,registered,ASSOCIATION OF EUROPEAN AIRLINES,Commissioner Violeta Bulc,,2015-02-25T00:00:00,6228436ea5854a74957c6c95feba1b78,Association of European Airlines,,0
7e7eff1510095904739a5494532a74ec,registered,ASSOCIATION OF EUROPEAN AIRLINES,Commissioner Violeta Bulc,,2015-02-25T00:00:00,6228436ea5854a74957c6c95feba1b78,Meeting with AEA,,0
783647e4ca7bec0fb548acfbbaf518c9,registered,"UIRR, International Union for Road-Rail Combined Transport",Commissioner Violeta Bulc,,2015-02-24T00:00:00,2afe6fb0e32345b9b175266733ad7594,Meeting with UIRR,,0
7dab49bb3d6947d3f55716746d3d4813,registered,BUSINESSEUROPE,Commissioner Violeta Bulc,,2015-02-17T00:00:00,4455ab5dd3eb4f4493998d02bd3150b7,Meeting with BUSINESSEUROPE,,0
808e180dbbe31e2c761de1089016dc09,registered,FERROVIE DELLO STATO ITALIANE S.p.A.,Commissioner Violeta Bulc,,2015-02-10T00:00:00,96ffbc9b20ee44f0adfe4f446696c39b,Meeting with CEO FSi,,0
97481c78dd53fe22332c413511341a21,registered,Transport and Environment (European Federation for Transport and Environment),Commissioner Violeta Bulc,,2015-02-09T00:00:00,39aea84e091b4cc7bc33d1450941507f,Meeting with Transport&Environment,,0
36a47ff8fdd7ec4c6f8f07f3e171a1ff,registered,Association des Constructeurs Européens d'Automobiles,Commissioner Violeta Bulc,,2015-02-04T00:00:00,6b3ccd1898334db2a719c11c400036b8,Meeting with ACEA,,0
e092c09dfa8da7a7f8e2fb59eae58562,registered,European Transport Workers' Federation,Commissioner Violeta Bulc,,2015-02-03T00:00:00,da0a9cac116748499c9bb063001d83df,Meeting with ETF,,0
eb1018095844441b3ad0107abd53ec14,registered,European Shippers' Council,Commissioner Violeta Bulc,,2015-01-29T00:00:00,49f4a7f053b5488c81b820c97f2c9306,Meeting with European Shippers' Council,,0
d41469a58b8ab4c29e23e48872ac82ac,registered,Uber,Commissioner Violeta Bulc,,2015-01-22T00:00:00,dcef2aab6db3488281f884d43e5eea2c,Meeting with Uber,,0
3e9e3864920f97bb350845cff1c4c5d9,registered,Transport and Environment (European Federation for Transport and Environment),Commissioner Violeta Bulc,,2015-01-19T00:00:00,39aea84e091b4cc7bc33d1450941507f,Meeting with Transport&Environment,,0
ab24b5e700f0d30836710aa0244e6f7e,registered,European Sea Ports Organisation,Commissioner Violeta Bulc,,2015-01-19T00:00:00,b39b7adf552741cb9972767d3b0c13da,Meeting with ESPO,,0
8a59135d38883f6a0853d9cade7f3890,registered,Union of European Chambers of Commerce for Transport,Commissioner Violeta Bulc,,2015-01-15T00:00:00,1555a32dd54f4150adf3cc2fc13b88dd,Meeting with UECC,,0
98c966fba5a83393837495dd3d1f1f42,registered,International Air Transport Association,Commissioner Violeta Bulc,,2015-01-07T00:00:00,6ca94e741a954b36b211cd9cdb795da5,Meeting with IATA,,0
10eea5902e83c4d037c81071d020154e,registered,Združenje Manager,Commissioner Violeta Bulc,,2015-01-05T00:00:00,b1556aa4aa184895966a7698a7cc5077,Meeting with associations,,0
63c00e89c71b9c1b33caa9f057ca5c48,registered,Pipistrel d.o.o. Ajdovščina,Commissioner Violeta Bulc,,2014-12-20T00:00:00,cd3cbc46b2fb40108c87999f441efee4,Testing electric plane,,0
73856a2357538b55e6cf98ef40dc004a,registered,Pipistrel d.o.o. Ajdovščina,Commissioner Violeta Bulc,,2014-12-20T00:00:00,cd3cbc46b2fb40108c87999f441efee4,Meeting with Pipistrel,,0
7b1f2e2cc1973ed49f7fdc7a23b79fb0,registered,European Rail Freight Association asbl,Commissioner Violeta Bulc,,2014-12-11T00:00:00,ca53dafb24314399b122ee64c7df2be9,Meeting with ERFA,,0
ae53b8fbc7af62418e8af3361d7cc592,registered,Aéroports de Paris,Commissioner Violeta Bulc,,2014-12-09T00:00:00,458b336edd694932b346e6d8b6c7b752,Meeting with AdP,,0
4020b20f7d723ceb6b9f9bd9f4255237,registered,Société Nationale des Chemins de Fer Français,Commissioner Violeta Bulc,,2014-12-09T00:00:00,04e7cdc815ae4396ab6fa917d8a7c0a7,Meeting with SNCF,,0
80a1bca41a89a4d6fe83b6e080fcdbeb,registered,POLIS,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-31T00:00:00,19bd52975a98475bbf88754500e3604f,Meeting Polis representatives,,0
a86f7c3a9d52ced4778c2f2564ec8f3f,registered,Transport and Environment (European Federation for Transport and Environment),Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-31T00:00:00,39aea84e091b4cc7bc33d1450941507f,Meeting with T&E,,0
434ad0165547cbe196801eddef633066,registered,European Cyclists' Federation,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-30T00:00:00,cc3f20f83d40424e96f03bc349bb9dd6,Meeting with ECF,,0
df8568cfca328cb8f53b58084e4a77e9,registered,Fiat Chrysler Automobiles,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-25T00:00:00,3808b7997d7f4124988ac82a42ae3198,Meeting with the FCA representatives,,0
51a42f60195b1643fb46f68b2b99a22a,registered,European Passengers' Federation,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-03-25T00:00:00,f99718d7e615436aa9c3cf4a4a2d7546,"Passenger rights, . Forthcoming review of the 2011 Transport White Paper, especially in view of the Juncker Plan, SHIFT2RAIL, 4th Railway Package, EPF involvement in European transport discussions - access to information",,0
ec26f48744b76412d32c8b4dffa22e53,registered,BLS,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-03-25T00:00:00,9963d57199454000bfc93e6aabfd7461,Meeting with BLS,,0
5fab78edc38da3f0f531740b20fa74e6,registered,European Rail Freight Association asbl,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-03-24T00:00:00,ca53dafb24314399b122ee64c7df2be9,Delivering a speech,,0
bf03f9ff7f8c5aede399d073e30df76b,registered,European Cyclists' Federation,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-24T00:00:00,cc3f20f83d40424e96f03bc349bb9dd6,Issues discussed,,0
57714dca6fd6e0a07a52ff1d9374f578,registered,GROUPE G7,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-03-23T00:00:00,39909c89a1af41a09580d4946209aa60,Meeting representatives of Groupe G7,,0
57714dca6fd6e0a07a52ff1d9374f578,registered,Image Sept Bruxelles,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-03-23T00:00:00,cebc81c1591a4bc6b2d28a0fe22f7c87,Meeting representatives of Groupe G7,,0
c4f64f3e152b336ba77706a064a99432,registered,VINCI Energies,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-03-23T00:00:00,b0b1f9c145554c3a8dfbb49111191e89,Juncker Plan,,0
4cf9ffdb3292dc02fa7b8ca6414834fb,registered,APCO Worldwide,Matej Zakonjsek,Cabinet members of Commissioner Violeta Bulc,2015-03-23T00:00:00,92d2fa976fa743049f18467c7b34668a,Transport,,0
fe7d90b9f0f633a2bd729397d149e63f,registered,European Council for Motor Trades and Repairs,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-03-19T00:00:00,7c26cd087437452d91b374b07f01a159,Meeting with CECRA,,0
8cd4492043dbaaed9c4b64433df943bc,registered,Bundesverband der Deutschen Luftverkehrswirtschaft e. V.,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-18T00:00:00,58b7b3b57cbd4d658ac579484cbb296f,BDL German Aviation Association,,0
d006daab984c277cebb482d7623d7e5b,registered,European Cockpit Association,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-18T00:00:00,adf887f63f674ca49f7d19b0f4567ba8,European Cockpit Association (ECA),,0
c6f5c3f9ba14aa12e3b37954b91ab7cb,registered,European Producers Union of Renewable Ethanol,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-18T00:00:00,91a619ace813404e9bede54588a4c248,The role of biofuels in the decarbonisation of transport,,0
c9066e6955576fe8ce46219bd1db6f9e,registered,ENAIRE,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-17T00:00:00,8650a450c96247c397644a59fde4b12e,Ignacio Gonzalez Sanchez ENAIRE,,0
0730fbe63ea649f8b5fd223de18d2a1c,registered,General Aviation Manufacturers Association,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-17T00:00:00,aaeb7e1b582c4334a2479a79cd1fc9da,Aviation issues,,0
78ad2400287e835c9c83779b7d35b033,registered,General Aviation Manufacturers Association,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-17T00:00:00,aaeb7e1b582c4334a2479a79cd1fc9da,General Aviation Manufacturers Association (GAMA),,0
290641407dbd4b6476be9903f886f3fd,registered,AeroSpace and Defence Industries Association of Europe,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-03-16T00:00:00,e5e05c421c484459990cebd83c558d79,MR De Vroey AeroSpace and Defence Industries Association of Europe,,0
c236fcc23d45b938c8a7087d66434732,registered,PCC Intermodal,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-03-16T00:00:00,0dbe37d574c1428185d3de3125172c5a,Logistics,,0
93560ea8d592a47efd98995c35b7676f,registered,European Federation of Inland Ports,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-10T00:00:00,ed7e09a17ffe4d378f8b85366d14b432,"Main activities of the inland ports sector, current trends and political priorities. Specific competition situation of inland ports (compared to sea ports) and resulting position on state aid",,0
de7d19cf17c59dbfd5f42c384fbf572d,registered,Scania AB (publ),Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-03-04T00:00:00,07283b4b80c6423fb53308b4d0ff8c00,Logistics,,0
22286900a379d0321698dc8b3a6c3f9e,registered,Transport en Logistiek Nederland,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-03-04T00:00:00,b3d4711722154260866d38a67acf575e,Logistics,,0
978268737ab9b215b5b56a35d2d2377a,registered,European Transport Safety Council,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-04T00:00:00,3c38cac518f94bdfb3154943a0bb59a9,Sustainable Urban Mobility Package,,0
cf31a24b474963b869deb4b6690d93cb,registered,Dröge & van Drimmelen,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-03-03T00:00:00,3c9a6379479f4e10bc1f6fb097821b37,A meeting concerning the Port Package and exchange some information on the Dutch system and how that works in the European perspective,,0
55cab3ff6dfc3057ab1a13ce6af6c1a0,registered,International Airlines Group,Matej Zakonjsek Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-02-27T00:00:00,bee04698d6da404691374e29c8f56f37,International Airlines Group (IAG),,0
1f4b7859c61ea0148956b9ed18e5ff21,registered,KLM Royal Dutch Airlines,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-02-27T00:00:00,2a246dd0d26c4dd3a7e7ef03575694b8,KLM CEO P.ELBERS,,0
e917c332d0232ac180181690fe9f3551,registered,easyJet,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-02-26T00:00:00,4364877e68ed4d3f9208ec834d52257b,Eadyjet CEO McCall,,0
38d6c3a4034151f782e833cbc5224d65,registered,CONFCOMMERCIO - IMPRESE PER L'ITALIA,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-26T00:00:00,2fbdb30677214f0999cee280e4555bd8,To discuss the social aspects of the road haulage sector (in view of the EC initiative on highly mobile workers),,0
38d6c3a4034151f782e833cbc5224d65,registered,Fédération Nationale des Transports Routiers,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-26T00:00:00,9bb432ad93434bee87c3be0a0f2266ca,To discuss the social aspects of the road haulage sector (in view of the EC initiative on highly mobile workers),,0
54a2024f3a5c85b4bc961a1207a1e665,registered,ASSOCIATION OF EUROPEAN AIRLINES,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-02-25T00:00:00,6228436ea5854a74957c6c95feba1b78,Association of European Airlines,,0
d95ee9c98f4e26196dcfdf43af116fcc,registered,DEKRA e.V.,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-24T00:00:00,3ee614ff84e046df9a6d1dba4a68f9ee,"Future of the CPC Directive (2003/59), on the Road Safety Strategy of the Commission and its future mid-term review, and on the implementation of the roadworthiness package.",,0
3071b8eab90155055d6f39ac3f70cc16,registered,Community of European Railway and Infrastructure Companies,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-24T00:00:00,9499d90763b54ae7af76eb96e7bed13d,Transporting goods from Asia to the EU - what role for intermodality,,0
fc40643aa3fc6f6469487fc97eb61fa8,registered,Fédération Nationale des Transports Routiers,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-20T00:00:00,9bb432ad93434bee87c3be0a0f2266ca,Commissioner Bulc plans with road transport and infrastructure,,0
8a4954c76f9e8ade1852d02a9715e98c,registered,European Logistics Association,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-19T00:00:00,6ab332a5a6044bc2b99d52ab17c2f602,Presentation of ELA educational standars and activities,,0
0252ede2117a9b7c45480d922b74fe49,registered,Association Française des Gestionnaires d'Infrastructures Ferroviaires Indépendants,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-19T00:00:00,cbe6026a30524832b7310a50108b76bf,Commissioner Bulc plans for rail transport,,0
d36c5c8cd84f48a823c94de5b0d99468,registered,European Logistics Association,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-19T00:00:00,6ab332a5a6044bc2b99d52ab17c2f602,Logistics,,0
6b8e37220271e241e089d14825f7845b,registered,New Energy World Industry Grouping - European Industry Grouping for a Hydrogen and Fuel Cell Joint Undertaking,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-02-18T00:00:00,7432cd9d2c1244e5a153da60aadb8393,Meeting with Industry Representatives from the Fuel Cells and Hydrogen Sector,,0
d97b138198da27826c429ea491f7f8b6,registered,European Rail Infrastructure Managers,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-02-17T00:00:00,b5d0451ef1724188b3065b810cd68da4,Digital railways,,0
031f53d24183ea54c8f3ef737a248cbb,registered,ageas SA/NV,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-16T00:00:00,7101031e85ac4d34b62905fa93d391ca,Meeting on legal aspects automated cars,,0
a753481e0ce9920a53b212c0659f4692,registered,Novozymes,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-02-16T00:00:00,76862e19c06142b9bc157dfb1953c986,The 2030 energy and climate policy and Energy Union,,0
18f9d535fbe493c68d5dd7bfeaba5a14,registered,Conference of Peripheral Maritime Regions (CRPM),Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-11T00:00:00,a654277d438640169e21c07e14533311,Transport policy - TEN-T- CEF,,0
31ba0a76106cdecfc8a9aa2aaa45d180,registered,The International Association of Independent Tanker Owners,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-02-10T00:00:00,82690c3e1bc04f2d8feaa16a8c719b4b,Meeting Ship Safety needs,,0
31ba0a76106cdecfc8a9aa2aaa45d180,registered,ADS Insight,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-02-10T00:00:00,20d483915c504170b9728f68db1bee4e,Meeting Ship Safety needs,,0
ec1aa9d42e8665f69dc8277176bcc317,registered,IBM Corporation,Andreja Kodrin,Cabinet members of Commissioner Violeta Bulc,2015-02-09T00:00:00,2e4944c46cf1406fa0f23c7c4383c129,IBM meeting Smart cities Nicholas Hodac; Katrien Hoogwijs and Yves van Seters,,0
bbc04afe52469265058ee479bb8fda1d,registered,Transport en Logistiek Nederland,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-09T00:00:00,b3d4711722154260866d38a67acf575e,Platooning,,0
2b32f937f527dee1ceb94e382c93bb29,registered,Allianz pro Schiene,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-02-09T00:00:00,817d4b1604474b839c9459d52454468f,Meeting on Commissioner Bulc policy in the areas of public passenger transport,,0
de85f71e046cf83abdb3f95ba892ac0b,registered,Norbert Dentressangle SA,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-06T00:00:00,9d713e77e66e40898183bbaf9d05fa9c,Transport priorities,,0
c70190b309d7a1dd6208ccac4c49caed,registered,Miltton Networks Oy,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-06T00:00:00,2e850ff0486749d598666c1a2510f4cd,Infrastructure projects,,0
9a791d5c2755859cb680ceec90e94f5b,registered,Community of European Railway and Infrastructure Companies,Friedrich-Nikolaus Von Peter Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-06T00:00:00,9499d90763b54ae7af76eb96e7bed13d,ITS,,0
c069a65de44427fe2cfa0dc01ab4f682,registered,Etihad Airways,Marjeta Jager Matej Zakonjsek,Cabinet members of Commissioner Violeta Bulc,2015-02-05T00:00:00,2116026275ff43e498afab00cc3f787f,Etihad,,0
0ff9f07a4e0eb2b6b4eeb736c8e315ec,registered,Fédération Francaise des Motards en Colère,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-05T00:00:00,dc4cc77ddd694e27ac90b4eb3c4f16bf,Road transport,,0
ca276fae4a072ddd034bc15f8b0d7cb2,registered,Fiat Chrysler Automobiles,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-05T00:00:00,3808b7997d7f4124988ac82a42ae3198,Commissioner plans,,0
528736edcd88eb9b1bdccbee3897a6ee,registered,abertis infraestructuras,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-04T00:00:00,96a7e1c1e5dd470b932ee38445da1d58,Priorities of the new Commission in the area of transport,,0
528736edcd88eb9b1bdccbee3897a6ee,registered,Image Sept Bruxelles,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-02-04T00:00:00,cebc81c1591a4bc6b2d28a0fe22f7c87,Priorities of the new Commission in the area of transport,,0
329ea2adcd8901b741b2b22369944d9d,registered,BUSINESSEUROPE,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-02-03T00:00:00,4455ab5dd3eb4f4493998d02bd3150b7,Transport policy,,0
1e7519b45fc97f33687fdb0cc2f6b839,registered,Ryanair,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-02-03T00:00:00,da55cbcca20d4607836d0ad034af0c2a,Ryanair,,0
83bfc1be95ac7abb7a324c2f49594186,registered,Deutsche Post DHL Group,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-01-27T00:00:00,4e0307cdbc9c44e2a3ff5125c1c50367,Transport and logistics policy,,0
8676c4304259045a0cc3ca7a9758ac5f,registered,Nordic Logistics Association,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-01-27T00:00:00,92c708d8d76c409fa59685e3fa6e0fa7,Logistics,,0
cca9cbed0f65d804ab23ecd04d36d0ae,registered,ASSOCIATION OF EUROPEAN AIRLINES,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-01-23T00:00:00,6228436ea5854a74957c6c95feba1b78,Aviation issues,,0
a2a1ae6220a923f843805c1e6f57583f,registered,UITP - International Association of Public Transport,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-22T00:00:00,5e1df01e65334afdaee1b85e2db97398,Priorities of Transport Commissioner for Public Transport,,0
e277767da09c7de1b2ce951bb93f41ac,registered,Europe Container Terminals B.V.,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-01-22T00:00:00,f0261aa0d6664b4f96ec1fad7704d86c,Introduction and transport policy,,0
7ccf296dd45bf903cd4ebe723634bf2c,registered,Emirates Airline,Matej Zakonjsek Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-01-21T00:00:00,cec6c47ad5074ed7af692a0266181ec0,Aviation issues,,0
0a83abbf68c617955e4d78b089458b0f,registered,Transdev Group,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-01-21T00:00:00,32f6549e445a4d7c8576a6c2f77e1011,EU transport policy,,0
3b16fa792cd325a3d1c347d210edf3b9,registered,Gothenburg European Office,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-01-21T00:00:00,7ed2a1ce65844fce9b59079a18c100c2,Transport policy,,0
d667e373116df6f0a848c42d1bd4c9c6,registered,Verband der Automobilindustrie,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-20T00:00:00,996c56b9a1354c5392858792eb95261b,"Digitalisation of Transport, electrification of transport",,0
50864580d2bb687a41522200aee29e1c,registered,International Association of Classification Societies Ltd.,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-19T00:00:00,f40cdca57df34e07b727d4933f71934b,Role and challenges for shipping classification societies,,0
31f6f7f4f1cf8c5f9037d383f74dfaf2,registered,Autorità Portuale di Venezia,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-01-19T00:00:00,7a5a55c4b4b74c948b16b8ade3ccb28b,Maritime,,0
783faf181e3a612756590f0cea290b0f,registered,European Rail Infrastructure Managers,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-01-15T00:00:00,b5d0451ef1724188b3065b810cd68da4,EU rail poicy,,0
ef7f293c650e7121e21a6f132e212851,registered,European Road Transport Research Advisory Council,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-15T00:00:00,d3c2866752194ccbaa5bcba053f140d1,Role of ERTRAC,,0
9e69411be1e13d334d1fcadd65b3141e,registered,Union of European Chambers of Commerce for Transport,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-01-15T00:00:00,1555a32dd54f4150adf3cc2fc13b88dd,EU transport policy,,0
abb652548ba8eb9cd076088e2fc02b22,registered,European Sea Ports Organisation,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-13T00:00:00,b39b7adf552741cb9972767d3b0c13da,Situation of European Ports,,0
c9e1fa81be061f4e4817915c107f3533,registered,Hutchison Europe - Brussels Branch,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2015-01-13T00:00:00,1695c1d4397245539dcf01fbeb1c03b4,EU transport priorities,,0
02e3f49a0777db80db69c4b951298360,registered,Verband Deutscher Reeder,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-13T00:00:00,a280c1d786864cd6a88ff325f2ac9e22,Impact of EU regulation on shipping industry,,0
c163c29bd7016933c7111e4f3a967775,registered,European Climate Foundation,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-08T00:00:00,a1f2638c81034e07a2ab3ed2c54e6097,Policy option to decarbonise transport,,0
6da1233b739d2697549c7fa39d03821f,registered,Climate Action Network Europe,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2015-01-08T00:00:00,83b243f8eb644be78b034471c78d3383,Policy options to decarbonise transport,,0
35f245d622d49b6314641cafef92257a,registered,Deutsches Zentrum für Luft- und Raumfahrt e.V.,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-01-08T00:00:00,72ebb21a9e4d488cbc676da91ad64415,Road Safety policy,,0
722f833acc453848a1e6c601b636af1b,registered,UNIFE,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-01-06T00:00:00,9ea9f5cdb07e420f87601244f15240d3,EU rail policy,,0
884a7615f12ef36884a7750a600ec939,registered,Scania AB (publ),Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2014-12-19T00:00:00,07283b4b80c6423fb53308b4d0ff8c00,Road Safety,,0
699b98a4eb464532e2dc86b2d2c1d6f0,registered,FERROVIE DELLO STATO ITALIANE S.p.A.,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2014-12-18T00:00:00,96ffbc9b20ee44f0adfe4f446696c39b,Italian rail reform,,0
e1de81a696a68acc65b5a8764aebb602,registered,Vereniging VBO Makelaar,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2014-12-16T00:00:00,42e937c36f9f4e229f0ce9d58f193fbe,TEN-T and Tolling,,0
3e31a1c57990bc200a2154c661fabe9e,registered,European Community Shipowner's Associations,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2014-12-12T00:00:00,a042aa89e18548f5b5b4b3bfb6a11eb8,Priorities Comissioner Bulc and meeting new cab member,,0
607e62698c6adfcea510425326b4823c,registered,COBATY International,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2014-12-12T00:00:00,829feb3d8d89485eb703a3bb097506bb,Infrastrcuture projects,,0
be2b89d9036fcb418a8ee3a0d44dec10,registered,European Community Shipowner's Associations,Desiree Oen,Cabinet members of Commissioner Violeta Bulc,2014-12-12T00:00:00,a042aa89e18548f5b5b4b3bfb6a11eb8,Priorities Commissioner Bulc and meeting new cab member,,0
e24407981e7668d2896ff82f45633553,registered,Google,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2014-12-09T00:00:00,df2cd4a7e0844b73b0ae147aa9c830f1,Presentation from Vienna City Council on Smart City Wien,,0
ecf6fc2cba34b524eb709985f4950c2d,registered,Transport and Environment (European Federation for Transport and Environment),Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2014-12-05T00:00:00,39aea84e091b4cc7bc33d1450941507f,Possible EU initiatives to reduce environmental impact of transport,,0
b0af0e3444e859f53f6aeaa7ca7efb2f,registered,EUROPEAN MARITIME PILOTS ASSOCIATION,Friedrich-Nikolaus Von Peter,Cabinet members of Commissioner Violeta Bulc,2014-12-04T00:00:00,ca172c4610504aa088b23661520d92e9,EU ports policy,,0
